Class,Subject,Chapter,Question,Option A,Option B,Option C,Option D,Correct Option,Difficulty
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 358 K to 368 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),75.94 kJ mol^-1,113.90 kJ mol^-1,37.97 kJ mol^-1,151.87 kJ mol^-1,A,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 359 K to 369 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),152.71 kJ mol^-1,114.53 kJ mol^-1,38.18 kJ mol^-1,76.35 kJ mol^-1,D,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 360 K to 370 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),153.55 kJ mol^-1,38.39 kJ mol^-1,76.77 kJ mol^-1,115.16 kJ mol^-1,C,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 361 K to 371 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),115.79 kJ mol^-1,38.60 kJ mol^-1,154.39 kJ mol^-1,77.20 kJ mol^-1,D,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 362 K to 372 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),155.24 kJ mol^-1,116.43 kJ mol^-1,77.62 kJ mol^-1,38.81 kJ mol^-1,C,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 363 K to 373 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),39.02 kJ mol^-1,156.08 kJ mol^-1,78.04 kJ mol^-1,117.06 kJ mol^-1,C,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 364 K to 374 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),117.70 kJ mol^-1,39.23 kJ mol^-1,78.47 kJ mol^-1,156.93 kJ mol^-1,C,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 365 K to 375 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),157.79 kJ mol^-1,78.89 kJ mol^-1,39.45 kJ mol^-1,118.34 kJ mol^-1,B,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 366 K to 376 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),79.32 kJ mol^-1,39.66 kJ mol^-1,118.98 kJ mol^-1,158.64 kJ mol^-1,A,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 367 K to 377 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),119.62 kJ mol^-1,159.50 kJ mol^-1,79.75 kJ mol^-1,39.87 kJ mol^-1,C,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 368 K to 378 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),40.09 kJ mol^-1,120.27 kJ mol^-1,80.18 kJ mol^-1,160.36 kJ mol^-1,C,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 369 K to 379 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),120.91 kJ mol^-1,40.30 kJ mol^-1,80.61 kJ mol^-1,161.22 kJ mol^-1,C,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 370 K to 380 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),81.04 kJ mol^-1,40.52 kJ mol^-1,162.08 kJ mol^-1,121.56 kJ mol^-1,A,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 371 K to 381 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),162.95 kJ mol^-1,40.74 kJ mol^-1,81.47 kJ mol^-1,122.21 kJ mol^-1,C,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 372 K to 382 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),163.81 kJ mol^-1,81.91 kJ mol^-1,122.86 kJ mol^-1,40.95 kJ mol^-1,B,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 373 K to 383 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),164.68 kJ mol^-1,82.34 kJ mol^-1,123.51 kJ mol^-1,41.17 kJ mol^-1,B,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 374 K to 384 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),124.17 kJ mol^-1,82.78 kJ mol^-1,41.39 kJ mol^-1,165.56 kJ mol^-1,B,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 375 K to 385 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),124.82 kJ mol^-1,41.61 kJ mol^-1,166.43 kJ mol^-1,83.22 kJ mol^-1,D,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 376 K to 386 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),83.65 kJ mol^-1,41.83 kJ mol^-1,125.48 kJ mol^-1,167.31 kJ mol^-1,A,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 377 K to 387 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),84.09 kJ mol^-1,168.19 kJ mol^-1,126.14 kJ mol^-1,42.05 kJ mol^-1,A,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 378 K to 388 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),84.54 kJ mol^-1,42.27 kJ mol^-1,169.07 kJ mol^-1,126.80 kJ mol^-1,A,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 379 K to 389 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),127.47 kJ mol^-1,42.49 kJ mol^-1,169.95 kJ mol^-1,84.98 kJ mol^-1,D,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 380 K to 390 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),128.13 kJ mol^-1,170.84 kJ mol^-1,85.42 kJ mol^-1,42.71 kJ mol^-1,C,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 381 K to 391 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),171.73 kJ mol^-1,42.93 kJ mol^-1,85.86 kJ mol^-1,128.80 kJ mol^-1,C,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 382 K to 392 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),172.62 kJ mol^-1,43.16 kJ mol^-1,86.31 kJ mol^-1,129.47 kJ mol^-1,C,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 383 K to 393 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),130.14 kJ mol^-1,43.38 kJ mol^-1,86.76 kJ mol^-1,173.51 kJ mol^-1,C,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 384 K to 394 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),87.20 kJ mol^-1,174.41 kJ mol^-1,43.60 kJ mol^-1,130.81 kJ mol^-1,A,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 385 K to 395 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),43.83 kJ mol^-1,87.65 kJ mol^-1,175.31 kJ mol^-1,131.48 kJ mol^-1,B,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 386 K to 396 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),176.21 kJ mol^-1,88.10 kJ mol^-1,44.05 kJ mol^-1,132.16 kJ mol^-1,B,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 387 K to 397 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),88.56 kJ mol^-1,44.28 kJ mol^-1,132.83 kJ mol^-1,177.11 kJ mol^-1,A,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 388 K to 398 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),44.50 kJ mol^-1,89.01 kJ mol^-1,133.51 kJ mol^-1,178.02 kJ mol^-1,B,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 389 K to 399 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),134.19 kJ mol^-1,89.46 kJ mol^-1,44.73 kJ mol^-1,178.92 kJ mol^-1,B,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 390 K to 400 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),44.96 kJ mol^-1,134.87 kJ mol^-1,89.92 kJ mol^-1,179.83 kJ mol^-1,C,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 391 K to 401 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),45.19 kJ mol^-1,135.56 kJ mol^-1,180.74 kJ mol^-1,90.37 kJ mol^-1,D,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 392 K to 402 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),45.41 kJ mol^-1,181.66 kJ mol^-1,90.83 kJ mol^-1,136.24 kJ mol^-1,C,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 393 K to 403 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),182.58 kJ mol^-1,136.93 kJ mol^-1,45.64 kJ mol^-1,91.29 kJ mol^-1,D,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 394 K to 404 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),45.87 kJ mol^-1,91.75 kJ mol^-1,183.49 kJ mol^-1,137.62 kJ mol^-1,B,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 395 K to 405 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),92.21 kJ mol^-1,138.31 kJ mol^-1,46.10 kJ mol^-1,184.41 kJ mol^-1,A,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 396 K to 406 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),92.67 kJ mol^-1,46.33 kJ mol^-1,139.00 kJ mol^-1,185.34 kJ mol^-1,A,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 397 K to 407 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),139.70 kJ mol^-1,46.57 kJ mol^-1,186.26 kJ mol^-1,93.13 kJ mol^-1,D,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 398 K to 408 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),187.19 kJ mol^-1,46.80 kJ mol^-1,93.60 kJ mol^-1,140.39 kJ mol^-1,C,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 399 K to 409 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),141.09 kJ mol^-1,47.03 kJ mol^-1,188.12 kJ mol^-1,94.06 kJ mol^-1,D,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 400 K to 410 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),94.53 kJ mol^-1,141.79 kJ mol^-1,189.05 kJ mol^-1,47.26 kJ mol^-1,A,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 401 K to 411 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),47.50 kJ mol^-1,94.99 kJ mol^-1,189.99 kJ mol^-1,142.49 kJ mol^-1,B,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 402 K to 412 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),95.46 kJ mol^-1,143.20 kJ mol^-1,190.93 kJ mol^-1,47.73 kJ mol^-1,A,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 403 K to 413 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),191.87 kJ mol^-1,95.93 kJ mol^-1,143.90 kJ mol^-1,47.97 kJ mol^-1,B,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 404 K to 414 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),192.81 kJ mol^-1,96.40 kJ mol^-1,48.20 kJ mol^-1,144.61 kJ mol^-1,B,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 405 K to 415 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),145.31 kJ mol^-1,193.75 kJ mol^-1,48.44 kJ mol^-1,96.88 kJ mol^-1,D,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 406 K to 416 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),194.70 kJ mol^-1,97.35 kJ mol^-1,48.67 kJ mol^-1,146.02 kJ mol^-1,B,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 407 K to 417 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),97.82 kJ mol^-1,146.74 kJ mol^-1,195.65 kJ mol^-1,48.91 kJ mol^-1,A,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 408 K to 418 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),147.45 kJ mol^-1,49.15 kJ mol^-1,196.60 kJ mol^-1,98.30 kJ mol^-1,D,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 409 K to 419 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),197.55 kJ mol^-1,49.39 kJ mol^-1,148.16 kJ mol^-1,98.78 kJ mol^-1,D,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 410 K to 420 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),198.51 kJ mol^-1,148.88 kJ mol^-1,49.63 kJ mol^-1,99.25 kJ mol^-1,D,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 411 K to 421 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),49.87 kJ mol^-1,99.73 kJ mol^-1,199.47 kJ mol^-1,149.60 kJ mol^-1,B,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 412 K to 422 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),200.43 kJ mol^-1,50.11 kJ mol^-1,150.32 kJ mol^-1,100.21 kJ mol^-1,D,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 413 K to 423 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),50.35 kJ mol^-1,151.04 kJ mol^-1,201.39 kJ mol^-1,100.69 kJ mol^-1,D,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 414 K to 424 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),50.59 kJ mol^-1,151.76 kJ mol^-1,202.35 kJ mol^-1,101.18 kJ mol^-1,D,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 415 K to 425 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),101.66 kJ mol^-1,50.83 kJ mol^-1,203.32 kJ mol^-1,152.49 kJ mol^-1,A,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 416 K to 426 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),153.22 kJ mol^-1,102.14 kJ mol^-1,204.29 kJ mol^-1,51.07 kJ mol^-1,B,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 417 K to 427 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),153.95 kJ mol^-1,102.63 kJ mol^-1,51.32 kJ mol^-1,205.26 kJ mol^-1,B,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 418 K to 428 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),103.12 kJ mol^-1,154.68 kJ mol^-1,206.24 kJ mol^-1,51.56 kJ mol^-1,A,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 419 K to 429 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),207.21 kJ mol^-1,51.80 kJ mol^-1,103.61 kJ mol^-1,155.41 kJ mol^-1,C,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 420 K to 430 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),156.14 kJ mol^-1,208.19 kJ mol^-1,104.10 kJ mol^-1,52.05 kJ mol^-1,C,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 421 K to 431 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),104.59 kJ mol^-1,209.17 kJ mol^-1,52.29 kJ mol^-1,156.88 kJ mol^-1,A,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 422 K to 432 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),157.62 kJ mol^-1,52.54 kJ mol^-1,210.16 kJ mol^-1,105.08 kJ mol^-1,D,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 423 K to 433 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),52.79 kJ mol^-1,105.57 kJ mol^-1,211.14 kJ mol^-1,158.36 kJ mol^-1,B,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 424 K to 434 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),212.13 kJ mol^-1,53.03 kJ mol^-1,106.06 kJ mol^-1,159.10 kJ mol^-1,C,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 425 K to 435 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),159.84 kJ mol^-1,53.28 kJ mol^-1,213.12 kJ mol^-1,106.56 kJ mol^-1,D,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 426 K to 436 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),214.11 kJ mol^-1,107.06 kJ mol^-1,160.58 kJ mol^-1,53.53 kJ mol^-1,B,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 427 K to 437 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),53.78 kJ mol^-1,215.11 kJ mol^-1,161.33 kJ mol^-1,107.55 kJ mol^-1,D,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 428 K to 438 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),108.05 kJ mol^-1,216.10 kJ mol^-1,162.08 kJ mol^-1,54.03 kJ mol^-1,A,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 429 K to 439 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),108.55 kJ mol^-1,54.28 kJ mol^-1,162.83 kJ mol^-1,217.10 kJ mol^-1,A,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 430 K to 440 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),54.53 kJ mol^-1,109.05 kJ mol^-1,163.58 kJ mol^-1,218.10 kJ mol^-1,B,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 431 K to 441 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),164.33 kJ mol^-1,54.78 kJ mol^-1,109.55 kJ mol^-1,219.11 kJ mol^-1,C,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 432 K to 442 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),110.06 kJ mol^-1,55.03 kJ mol^-1,165.09 kJ mol^-1,220.12 kJ mol^-1,A,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 433 K to 443 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),55.28 kJ mol^-1,221.12 kJ mol^-1,165.84 kJ mol^-1,110.56 kJ mol^-1,D,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 434 K to 444 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),55.53 kJ mol^-1,222.13 kJ mol^-1,166.60 kJ mol^-1,111.07 kJ mol^-1,D,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 435 K to 445 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),111.57 kJ mol^-1,223.15 kJ mol^-1,55.79 kJ mol^-1,167.36 kJ mol^-1,A,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 436 K to 446 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),112.08 kJ mol^-1,224.16 kJ mol^-1,168.12 kJ mol^-1,56.04 kJ mol^-1,A,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 437 K to 447 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),112.59 kJ mol^-1,225.18 kJ mol^-1,56.30 kJ mol^-1,168.89 kJ mol^-1,A,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 438 K to 448 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),226.20 kJ mol^-1,56.55 kJ mol^-1,169.65 kJ mol^-1,113.10 kJ mol^-1,D,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 439 K to 449 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),227.22 kJ mol^-1,113.61 kJ mol^-1,170.42 kJ mol^-1,56.81 kJ mol^-1,B,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 440 K to 450 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),114.12 kJ mol^-1,171.19 kJ mol^-1,228.25 kJ mol^-1,57.06 kJ mol^-1,A,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 441 K to 451 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),114.64 kJ mol^-1,229.28 kJ mol^-1,57.32 kJ mol^-1,171.96 kJ mol^-1,A,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 442 K to 452 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),57.58 kJ mol^-1,115.15 kJ mol^-1,230.31 kJ mol^-1,172.73 kJ mol^-1,B,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 443 K to 453 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),57.83 kJ mol^-1,231.34 kJ mol^-1,173.50 kJ mol^-1,115.67 kJ mol^-1,D,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 444 K to 454 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),58.09 kJ mol^-1,116.19 kJ mol^-1,232.37 kJ mol^-1,174.28 kJ mol^-1,B,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 445 K to 455 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),116.70 kJ mol^-1,58.35 kJ mol^-1,233.41 kJ mol^-1,175.06 kJ mol^-1,A,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 446 K to 456 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),175.83 kJ mol^-1,117.22 kJ mol^-1,58.61 kJ mol^-1,234.45 kJ mol^-1,B,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 447 K to 457 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),117.74 kJ mol^-1,58.87 kJ mol^-1,235.49 kJ mol^-1,176.62 kJ mol^-1,A,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 448 K to 458 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),118.27 kJ mol^-1,236.53 kJ mol^-1,177.40 kJ mol^-1,59.13 kJ mol^-1,A,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 449 K to 459 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),178.18 kJ mol^-1,118.79 kJ mol^-1,59.39 kJ mol^-1,237.58 kJ mol^-1,B,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 450 K to 460 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),119.31 kJ mol^-1,178.97 kJ mol^-1,238.62 kJ mol^-1,59.66 kJ mol^-1,A,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 451 K to 461 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),179.76 kJ mol^-1,119.84 kJ mol^-1,239.67 kJ mol^-1,59.92 kJ mol^-1,B,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 452 K to 462 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),240.73 kJ mol^-1,60.18 kJ mol^-1,120.36 kJ mol^-1,180.54 kJ mol^-1,C,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 453 K to 463 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),181.34 kJ mol^-1,60.45 kJ mol^-1,241.78 kJ mol^-1,120.89 kJ mol^-1,D,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 454 K to 464 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),121.42 kJ mol^-1,60.71 kJ mol^-1,182.13 kJ mol^-1,242.84 kJ mol^-1,A,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 455 K to 465 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),182.92 kJ mol^-1,121.95 kJ mol^-1,243.90 kJ mol^-1,60.97 kJ mol^-1,B,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 456 K to 466 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),244.96 kJ mol^-1,183.72 kJ mol^-1,122.48 kJ mol^-1,61.24 kJ mol^-1,C,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 457 K to 467 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),61.51 kJ mol^-1,246.02 kJ mol^-1,184.52 kJ mol^-1,123.01 kJ mol^-1,D,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 458 K to 468 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),185.32 kJ mol^-1,247.09 kJ mol^-1,123.54 kJ mol^-1,61.77 kJ mol^-1,C,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 459 K to 469 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),186.12 kJ mol^-1,248.16 kJ mol^-1,124.08 kJ mol^-1,62.04 kJ mol^-1,C,hard
12,Chemistry,Chemical Kinetics,The rate of a certain reaction doubles when its temperature is raised from 460 K to 470 K. What is the activation energy? (R = 8.314 J K^-1 mol^-1),186.92 kJ mol^-1,124.61 kJ mol^-1,62.31 kJ mol^-1,249.23 kJ mol^-1,B,hard
