Class,Subject,Chapter,Question,Option A,Option B,Option C,Option D,Correct Option,Difficulty
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 15 g of NaOH (Molar mass = 40) to 100 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",103.900 °C,101.950 °C,1.950 °C,98.050 °C,B,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 15 g of NaOH (Molar mass = 40) to 150 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",101.300 °C,102.600 °C,1.300 °C,98.700 °C,A,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 15 g of NaOH (Molar mass = 40) to 200 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",99.025 °C,100.975 °C,0.975 °C,101.950 °C,B,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 15 g of NaOH (Molar mass = 40) to 250 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",101.560 °C,100.780 °C,0.780 °C,99.220 °C,B,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 15 g of NaOH (Molar mass = 40) to 500 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",100.390 °C,99.610 °C,100.780 °C,0.390 °C,A,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 18 g of NaOH (Molar mass = 40) to 100 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",104.680 °C,102.340 °C,2.340 °C,97.660 °C,B,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 18 g of NaOH (Molar mass = 40) to 150 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",103.120 °C,1.560 °C,98.440 °C,101.560 °C,D,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 18 g of NaOH (Molar mass = 40) to 200 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",98.830 °C,1.170 °C,102.340 °C,101.170 °C,D,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 18 g of NaOH (Molar mass = 40) to 250 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",99.064 °C,101.872 °C,0.936 °C,100.936 °C,D,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 18 g of NaOH (Molar mass = 40) to 500 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",0.468 °C,100.468 °C,100.936 °C,99.532 °C,B,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 20 g of NaOH (Molar mass = 40) to 100 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",105.200 °C,97.400 °C,102.600 °C,2.600 °C,C,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 20 g of NaOH (Molar mass = 40) to 150 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",101.733 °C,98.267 °C,103.467 °C,1.733 °C,A,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 20 g of NaOH (Molar mass = 40) to 200 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",1.300 °C,101.300 °C,98.700 °C,102.600 °C,B,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 20 g of NaOH (Molar mass = 40) to 250 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",102.080 °C,101.040 °C,1.040 °C,98.960 °C,B,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 20 g of NaOH (Molar mass = 40) to 500 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",99.480 °C,101.040 °C,100.520 °C,0.520 °C,C,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 5 g of Urea (Molar mass = 60) to 100 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",99.567 °C,100.433 °C,0.433 °C,100.867 °C,B,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 5 g of Urea (Molar mass = 60) to 150 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",0.289 °C,100.289 °C,100.578 °C,99.711 °C,B,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 5 g of Urea (Molar mass = 60) to 200 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",100.217 °C,100.433 °C,0.217 °C,99.783 °C,A,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 5 g of Urea (Molar mass = 60) to 250 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",99.827 °C,100.347 °C,100.173 °C,0.173 °C,C,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 5 g of Urea (Molar mass = 60) to 500 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",100.173 °C,0.087 °C,99.913 °C,100.087 °C,D,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 10 g of Urea (Molar mass = 60) to 100 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",0.867 °C,100.867 °C,101.733 °C,99.133 °C,B,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 10 g of Urea (Molar mass = 60) to 150 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",0.578 °C,100.578 °C,101.156 °C,99.422 °C,B,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 10 g of Urea (Molar mass = 60) to 200 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",100.867 °C,99.567 °C,100.433 °C,0.433 °C,C,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 10 g of Urea (Molar mass = 60) to 250 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",100.347 °C,100.693 °C,0.347 °C,99.653 °C,A,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 10 g of Urea (Molar mass = 60) to 500 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",99.827 °C,100.173 °C,100.347 °C,0.173 °C,B,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 12 g of Urea (Molar mass = 60) to 100 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",102.080 °C,98.960 °C,1.040 °C,101.040 °C,D,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 12 g of Urea (Molar mass = 60) to 150 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",99.307 °C,0.693 °C,100.693 °C,101.387 °C,C,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 12 g of Urea (Molar mass = 60) to 200 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",99.480 °C,100.520 °C,0.520 °C,101.040 °C,B,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 12 g of Urea (Molar mass = 60) to 250 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",0.416 °C,100.832 °C,100.416 °C,99.584 °C,C,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 12 g of Urea (Molar mass = 60) to 500 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",100.416 °C,99.792 °C,100.208 °C,0.208 °C,C,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 15 g of Urea (Molar mass = 60) to 100 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",101.300 °C,1.300 °C,98.700 °C,102.600 °C,A,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 15 g of Urea (Molar mass = 60) to 150 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",100.867 °C,99.133 °C,0.867 °C,101.733 °C,A,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 15 g of Urea (Molar mass = 60) to 200 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",100.650 °C,101.300 °C,0.650 °C,99.350 °C,A,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 15 g of Urea (Molar mass = 60) to 250 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",101.040 °C,0.520 °C,99.480 °C,100.520 °C,D,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 15 g of Urea (Molar mass = 60) to 500 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",100.260 °C,99.740 °C,100.520 °C,0.260 °C,A,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 18 g of Urea (Molar mass = 60) to 100 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",1.560 °C,101.560 °C,98.440 °C,103.120 °C,B,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 18 g of Urea (Molar mass = 60) to 150 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",102.080 °C,98.960 °C,101.040 °C,1.040 °C,C,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 18 g of Urea (Molar mass = 60) to 200 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",99.220 °C,100.780 °C,101.560 °C,0.780 °C,B,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 18 g of Urea (Molar mass = 60) to 250 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",0.624 °C,100.624 °C,101.248 °C,99.376 °C,B,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 18 g of Urea (Molar mass = 60) to 500 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",0.312 °C,99.688 °C,100.312 °C,100.624 °C,C,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 20 g of Urea (Molar mass = 60) to 100 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",98.267 °C,101.733 °C,103.467 °C,1.733 °C,B,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 20 g of Urea (Molar mass = 60) to 150 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",101.156 °C,1.156 °C,102.311 °C,98.844 °C,A,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 20 g of Urea (Molar mass = 60) to 200 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",99.133 °C,100.867 °C,101.733 °C,0.867 °C,B,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 20 g of Urea (Molar mass = 60) to 250 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",100.693 °C,99.307 °C,0.693 °C,101.387 °C,A,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 20 g of Urea (Molar mass = 60) to 500 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",0.347 °C,99.653 °C,100.347 °C,100.693 °C,C,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 5 g of Glucose (Molar mass = 180) to 100 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",0.144 °C,100.144 °C,99.856 °C,100.289 °C,B,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 5 g of Glucose (Molar mass = 180) to 150 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",100.096 °C,99.904 °C,100.193 °C,0.096 °C,A,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 5 g of Glucose (Molar mass = 180) to 200 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",100.144 °C,99.928 °C,0.072 °C,100.072 °C,D,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 5 g of Glucose (Molar mass = 180) to 250 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",99.942 °C,100.116 °C,0.058 °C,100.058 °C,D,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 5 g of Glucose (Molar mass = 180) to 500 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",100.058 °C,100.029 °C,99.971 °C,0.029 °C,B,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 10 g of Glucose (Molar mass = 180) to 100 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",99.711 °C,100.578 °C,100.289 °C,0.289 °C,C,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 10 g of Glucose (Molar mass = 180) to 150 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",100.385 °C,99.807 °C,0.193 °C,100.193 °C,D,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 10 g of Glucose (Molar mass = 180) to 200 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",99.856 °C,100.289 °C,0.144 °C,100.144 °C,D,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 10 g of Glucose (Molar mass = 180) to 250 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",100.231 °C,100.116 °C,0.116 °C,99.884 °C,B,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 10 g of Glucose (Molar mass = 180) to 500 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",100.058 °C,100.116 °C,99.942 °C,0.058 °C,A,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 12 g of Glucose (Molar mass = 180) to 100 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",100.693 °C,99.653 °C,0.347 °C,100.347 °C,D,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 12 g of Glucose (Molar mass = 180) to 150 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",100.462 °C,0.231 °C,99.769 °C,100.231 °C,D,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 12 g of Glucose (Molar mass = 180) to 200 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",0.173 °C,99.827 °C,100.173 °C,100.347 °C,C,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 12 g of Glucose (Molar mass = 180) to 250 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",100.139 °C,0.139 °C,99.861 °C,100.277 °C,A,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 12 g of Glucose (Molar mass = 180) to 500 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",0.069 °C,100.069 °C,100.139 °C,99.931 °C,B,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 15 g of Glucose (Molar mass = 180) to 100 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",100.433 °C,0.433 °C,99.567 °C,100.867 °C,A,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 15 g of Glucose (Molar mass = 180) to 150 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",99.711 °C,100.578 °C,0.289 °C,100.289 °C,D,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 15 g of Glucose (Molar mass = 180) to 200 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",100.217 °C,0.217 °C,100.433 °C,99.783 °C,A,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 15 g of Glucose (Molar mass = 180) to 250 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",100.347 °C,99.827 °C,100.173 °C,0.173 °C,C,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 15 g of Glucose (Molar mass = 180) to 500 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",0.087 °C,99.913 °C,100.087 °C,100.173 °C,C,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 18 g of Glucose (Molar mass = 180) to 100 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",100.520 °C,0.520 °C,101.040 °C,99.480 °C,A,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 18 g of Glucose (Molar mass = 180) to 150 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",0.347 °C,99.653 °C,100.693 °C,100.347 °C,D,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 18 g of Glucose (Molar mass = 180) to 200 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",99.740 °C,100.520 °C,100.260 °C,0.260 °C,C,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 18 g of Glucose (Molar mass = 180) to 250 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",100.416 °C,99.792 °C,0.208 °C,100.208 °C,D,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 18 g of Glucose (Molar mass = 180) to 500 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",0.104 °C,100.104 °C,100.208 °C,99.896 °C,B,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 20 g of Glucose (Molar mass = 180) to 100 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",99.422 °C,0.578 °C,100.578 °C,101.156 °C,C,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 20 g of Glucose (Molar mass = 180) to 150 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",0.385 °C,100.770 °C,100.385 °C,99.615 °C,C,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 20 g of Glucose (Molar mass = 180) to 200 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",99.711 °C,100.578 °C,100.289 °C,0.289 °C,C,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 20 g of Glucose (Molar mass = 180) to 250 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",99.769 °C,100.462 °C,0.231 °C,100.231 °C,D,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 20 g of Glucose (Molar mass = 180) to 500 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",100.231 °C,100.116 °C,99.884 °C,0.116 °C,B,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 5 g of Sucrose (Molar mass = 342) to 100 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",100.152 °C,100.076 °C,0.076 °C,99.924 °C,B,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 5 g of Sucrose (Molar mass = 342) to 150 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",0.051 °C,100.051 °C,99.949 °C,100.101 °C,B,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 5 g of Sucrose (Molar mass = 342) to 200 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",100.038 °C,0.038 °C,99.962 °C,100.076 °C,A,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 5 g of Sucrose (Molar mass = 342) to 250 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",99.970 °C,100.030 °C,100.061 °C,0.030 °C,B,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 5 g of Sucrose (Molar mass = 342) to 500 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",99.985 °C,0.015 °C,100.030 °C,100.015 °C,D,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 10 g of Sucrose (Molar mass = 342) to 100 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",100.152 °C,99.848 °C,0.152 °C,100.304 °C,A,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 10 g of Sucrose (Molar mass = 342) to 150 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",100.203 °C,0.101 °C,99.899 °C,100.101 °C,D,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 10 g of Sucrose (Molar mass = 342) to 200 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",99.924 °C,0.076 °C,100.076 °C,100.152 °C,C,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 10 g of Sucrose (Molar mass = 342) to 250 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",100.122 °C,99.939 °C,100.061 °C,0.061 °C,C,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 10 g of Sucrose (Molar mass = 342) to 500 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",99.970 °C,100.061 °C,0.030 °C,100.030 °C,D,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 12 g of Sucrose (Molar mass = 342) to 100 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",99.818 °C,100.182 °C,100.365 °C,0.182 °C,B,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 12 g of Sucrose (Molar mass = 342) to 150 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",99.878 °C,0.122 °C,100.122 °C,100.243 °C,C,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 12 g of Sucrose (Molar mass = 342) to 200 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",100.091 °C,100.182 °C,99.909 °C,0.091 °C,A,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 12 g of Sucrose (Molar mass = 342) to 250 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",0.073 °C,100.073 °C,100.146 °C,99.927 °C,B,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 12 g of Sucrose (Molar mass = 342) to 500 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",99.964 °C,100.036 °C,100.073 °C,0.036 °C,B,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 15 g of Sucrose (Molar mass = 342) to 100 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",100.456 °C,0.228 °C,100.228 °C,99.772 °C,C,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 15 g of Sucrose (Molar mass = 342) to 150 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",100.152 °C,100.304 °C,99.848 °C,0.152 °C,A,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 15 g of Sucrose (Molar mass = 342) to 200 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",0.114 °C,100.228 °C,100.114 °C,99.886 °C,C,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 15 g of Sucrose (Molar mass = 342) to 250 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",100.182 °C,99.909 °C,0.091 °C,100.091 °C,D,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 15 g of Sucrose (Molar mass = 342) to 500 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",100.091 °C,100.046 °C,99.954 °C,0.046 °C,B,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 18 g of Sucrose (Molar mass = 342) to 100 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",99.726 °C,100.274 °C,100.547 °C,0.274 °C,B,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 18 g of Sucrose (Molar mass = 342) to 150 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",99.818 °C,100.182 °C,100.365 °C,0.182 °C,B,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 18 g of Sucrose (Molar mass = 342) to 200 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",99.863 °C,100.137 °C,0.137 °C,100.274 °C,B,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 18 g of Sucrose (Molar mass = 342) to 250 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",100.109 °C,100.219 °C,0.109 °C,99.891 °C,A,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 18 g of Sucrose (Molar mass = 342) to 500 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",100.055 °C,0.055 °C,100.109 °C,99.945 °C,A,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 20 g of Sucrose (Molar mass = 342) to 100 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",99.696 °C,100.608 °C,100.304 °C,0.304 °C,C,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 20 g of Sucrose (Molar mass = 342) to 150 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",100.405 °C,100.203 °C,0.203 °C,99.797 °C,B,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 20 g of Sucrose (Molar mass = 342) to 200 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",99.848 °C,0.152 °C,100.304 °C,100.152 °C,D,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 20 g of Sucrose (Molar mass = 342) to 250 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",99.878 °C,100.122 °C,100.243 °C,0.122 °C,B,hard
12,Chemistry,Solutions,"Calculate the boiling point of a solution prepared by adding 20 g of Sucrose (Molar mass = 342) to 500 g of water. (Kb for water = 0.52 K kg/mol, pure water BP = 100 °C)",100.061 °C,100.122 °C,0.061 °C,99.939 °C,A,hard
12,Chemistry,Solutions,"Calculate the freezing point of a solution prepared by dissolving 5 g of NaOH (Molar mass = 40) in 50 g of water. (Kf for water = 1.86 K kg/mol, pure water FP = 0 °C)",-4.650 °C,4.650 °C,-9.300 °C,-2.325 °C,A,hard
12,Chemistry,Solutions,"Calculate the freezing point of a solution prepared by dissolving 5 g of NaOH (Molar mass = 40) in 100 g of water. (Kf for water = 1.86 K kg/mol, pure water FP = 0 °C)",-1.163 °C,2.325 °C,-4.650 °C,-2.325 °C,D,hard
12,Chemistry,Solutions,"Calculate the freezing point of a solution prepared by dissolving 5 g of NaOH (Molar mass = 40) in 200 g of water. (Kf for water = 1.86 K kg/mol, pure water FP = 0 °C)",1.163 °C,-0.581 °C,-1.163 °C,-2.325 °C,C,hard
12,Chemistry,Solutions,"Calculate the freezing point of a solution prepared by dissolving 5 g of NaOH (Molar mass = 40) in 250 g of water. (Kf for water = 1.86 K kg/mol, pure water FP = 0 °C)",-0.465 °C,0.930 °C,-0.930 °C,-1.860 °C,C,hard
12,Chemistry,Solutions,"Calculate the freezing point of a solution prepared by dissolving 8 g of NaOH (Molar mass = 40) in 50 g of water. (Kf for water = 1.86 K kg/mol, pure water FP = 0 °C)",-14.880 °C,7.440 °C,-7.440 °C,-3.720 °C,C,hard
12,Chemistry,Solutions,"Calculate the freezing point of a solution prepared by dissolving 8 g of NaOH (Molar mass = 40) in 100 g of water. (Kf for water = 1.86 K kg/mol, pure water FP = 0 °C)",-1.860 °C,-7.440 °C,3.720 °C,-3.720 °C,D,hard
