Class,Subject,Chapter,Question,Option A,Option B,Option C,Option D,Correct Option,Difficulty
12,Biology,Sexual Reproduction in Flowering Plants,Consider the statement: 'Endosperm development strictly follows embryo development.'. Which of the following is correct?,The statement is partially correct.,The statement is entirely incorrect.,Data insufficient to determine.,The statement is entirely correct.,B,neet
12,Biology,Sexual Reproduction in Flowering Plants,Consider the statement: 'Coleoptile encloses the root tip in monocots.'. Which of the following is correct?,Data insufficient to determine.,The statement is entirely correct.,The statement is partially correct.,The statement is entirely incorrect.,D,neet
12,Biology,Sexual Reproduction in Flowering Plants,How many meiotic divisions are required to produce 100 pollen grains?,200,25,100,50,B,hard
12,Biology,Sexual Reproduction in Flowering Plants,Calculate/identify the correct number for the following: how many meiotic divisions are required to produce 100 pollen grains?,50,200,25,100,C,neet
12,Biology,Sexual Reproduction in Flowering Plants,How many meiotic divisions are required to produce 100 functional megaspores?,25,125,100,50,C,hard
12,Biology,Sexual Reproduction in Flowering Plants,Calculate/identify the correct number for the following: how many meiotic divisions are required to produce 100 functional megaspores?,50,25,100,125,C,neet
12,Biology,Sexual Reproduction in Flowering Plants,How many meiotic divisions are required to form 100 seeds in a typical angiosperm?,100,25,125,150,C,hard
12,Biology,Sexual Reproduction in Flowering Plants,Calculate/identify the correct number for the following: how many meiotic divisions are required to form 100 seeds in a typical angiosperm?,150,100,25,125,D,neet
12,Biology,Sexual Reproduction in Flowering Plants,How many male gametes are produced by 50 pollen grains?,200,100,150,50,B,hard
12,Biology,Sexual Reproduction in Flowering Plants,Calculate/identify the correct number for the following: how many male gametes are produced by 50 pollen grains?,50,150,200,100,D,neet
12,Biology,Sexual Reproduction in Flowering Plants,"In a mature 7-celled embryo sac, how many nuclei are present in total?",6,8,7,9,B,hard
12,Biology,Sexual Reproduction in Flowering Plants,"Calculate/identify the correct number for the following: in a mature 7-celled embryo sac, how many nuclei are present in total?",6,9,7,8,D,neet
12,Biology,Sexual Reproduction in Flowering Plants,How many synergids are present in a typical angiosperm embryo sac?,2,3,4,1,A,hard
12,Biology,Sexual Reproduction in Flowering Plants,Calculate/identify the correct number for the following: how many synergids are present in a typical angiosperm embryo sac?,4,1,2,3,C,neet
12,Biology,Sexual Reproduction in Flowering Plants,How many antipodal cells are formed in the chalazal end of the embryo sac?,4,2,3,1,C,hard
12,Biology,Sexual Reproduction in Flowering Plants,Calculate/identify the correct number for the following: how many antipodal cells are formed in the chalazal end of the embryo sac?,1,2,3,4,C,neet
12,Biology,Sexual Reproduction in Flowering Plants,The biological process defined as 'formation of microspores from pmc through meiosis' is strictly known as:,Microsporogenesis,Double fertilization,Bagging,Polyembryony,A,moderate
12,Biology,Sexual Reproduction in Flowering Plants,Which of the following perfectly describes the term 'Microsporogenesis'?,Removal of anthers from a bisexual flower bud,Fruit development without fertilization,Formation of microspores from PMC through meiosis,Seed formation without fertilization,C,hard
12,Biology,Sexual Reproduction in Flowering Plants,The biological process defined as 'formation of megaspore from mmc through meiosis' is strictly known as:,Parthenocarpy,Syngamy,Megasporogenesis,Emasculation,C,moderate
12,Biology,Sexual Reproduction in Flowering Plants,Which of the following perfectly describes the term 'Megasporogenesis'?,Fruit development without fertilization,Formation of megaspore from MMC through meiosis,Removal of anthers from a bisexual flower bud,Occurrence of syngamy and triple fusion,B,hard
12,Biology,Sexual Reproduction in Flowering Plants,The biological process defined as 'fusion of male gamete with egg cell' is strictly known as:,Syngamy,Apomixis,Polyembryony,Bagging,A,moderate
12,Biology,Sexual Reproduction in Flowering Plants,Which of the following perfectly describes the term 'Syngamy'?,Formation of megaspore from MMC through meiosis,Fusion of male gamete with egg cell,Seed formation without fertilization,Formation of microspores from PMC through meiosis,B,hard
12,Biology,Sexual Reproduction in Flowering Plants,The biological process defined as 'fusion of male gamete with two polar nuclei' is strictly known as:,Bagging,Triple fusion,Parthenocarpy,Syngamy,B,moderate
12,Biology,Sexual Reproduction in Flowering Plants,Which of the following perfectly describes the term 'Triple fusion'?,Fusion of male gamete with two polar nuclei,Fruit development without fertilization,Fusion of male gamete with egg cell,Covering of emasculated flower with a bag,A,hard
12,Biology,Sexual Reproduction in Flowering Plants,The biological process defined as 'fruit development without fertilization' is strictly known as:,Parthenocarpy,Syngamy,Microsporogenesis,Megasporogenesis,A,moderate
12,Biology,Sexual Reproduction in Flowering Plants,Which of the following perfectly describes the term 'Parthenocarpy'?,Fruit development without fertilization,Formation of megaspore from MMC through meiosis,Seed formation without fertilization,Covering of emasculated flower with a bag,A,hard
12,Biology,Sexual Reproduction in Flowering Plants,The biological process defined as 'seed formation without fertilization' is strictly known as:,Triple fusion,Polyembryony,Emasculation,Apomixis,D,moderate
12,Biology,Sexual Reproduction in Flowering Plants,Which of the following perfectly describes the term 'Apomixis'?,Formation of megaspore from MMC through meiosis,Occurrence of more than one embryo in a seed,Seed formation without fertilization,Formation of microspores from PMC through meiosis,C,hard
12,Biology,Sexual Reproduction in Flowering Plants,The biological process defined as 'occurrence of more than one embryo in a seed' is strictly known as:,Parthenocarpy,Apomixis,Syngamy,Polyembryony,D,moderate
12,Biology,Sexual Reproduction in Flowering Plants,Which of the following perfectly describes the term 'Polyembryony'?,Occurrence of syngamy and triple fusion,Fusion of male gamete with two polar nuclei,Formation of microspores from PMC through meiosis,Occurrence of more than one embryo in a seed,D,hard
12,Biology,Sexual Reproduction in Flowering Plants,The biological process defined as 'removal of anthers from a bisexual flower bud' is strictly known as:,Apomixis,Triple fusion,Parthenocarpy,Emasculation,D,moderate
12,Biology,Sexual Reproduction in Flowering Plants,Which of the following perfectly describes the term 'Emasculation'?,Formation of microspores from PMC through meiosis,Covering of emasculated flower with a bag,Fusion of male gamete with two polar nuclei,Removal of anthers from a bisexual flower bud,D,hard
12,Biology,Sexual Reproduction in Flowering Plants,The biological process defined as 'covering of emasculated flower with a bag' is strictly known as:,Bagging,Double fertilization,Apomixis,Emasculation,A,moderate
12,Biology,Sexual Reproduction in Flowering Plants,Which of the following perfectly describes the term 'Bagging'?,Covering of emasculated flower with a bag,Formation of microspores from PMC through meiosis,Occurrence of syngamy and triple fusion,Seed formation without fertilization,A,hard
12,Biology,Sexual Reproduction in Flowering Plants,The biological process defined as 'occurrence of syngamy and triple fusion' is strictly known as:,Double fertilization,Apomixis,Triple fusion,Microsporogenesis,A,moderate
12,Biology,Sexual Reproduction in Flowering Plants,Which of the following perfectly describes the term 'Double fertilization'?,Formation of megaspore from MMC through meiosis,Covering of emasculated flower with a bag,Occurrence of syngamy and triple fusion,Formation of microspores from PMC through meiosis,C,hard
12,Biology,Sexual Reproduction in Flowering Plants,Which of the following is the primary role/characteristic of the Epidermis in a microsporangium?,Ephemeral layers that degenerate early,Innermost layer providing nourishment,Outermost protective layer,Helps in dehiscence of anther,C,easy
12,Biology,Sexual Reproduction in Flowering Plants,Which of the following is the primary role/characteristic of the Endothecium in a microsporangium?,Innermost layer providing nourishment,Ephemeral layers that degenerate early,Outermost protective layer,Helps in dehiscence of anther,D,easy
12,Biology,Sexual Reproduction in Flowering Plants,Which of the following is the primary role/characteristic of the Middle layers in a microsporangium?,Outermost protective layer,Ephemeral layers that degenerate early,Innermost layer providing nourishment,Helps in dehiscence of anther,B,easy
12,Biology,Sexual Reproduction in Flowering Plants,Which of the following is the primary role/characteristic of the Tapetum in a microsporangium?,Helps in dehiscence of anther,Ephemeral layers that degenerate early,Outermost protective layer,Innermost layer providing nourishment,D,easy
12,Biology,Sexual Reproduction in Flowering Plants,"In the context of sexual reproduction, which of the following statements is most likely TRUE for Wheat?",It only reproduces via vegetative propagation.,Its pollen grains lose viability within 30 minutes of release.,It undergoes apomixis exclusively.,It lacks double fertilization.,B,hard
12,Biology,Sexual Reproduction in Flowering Plants,"In the context of sexual reproduction, which of the following statements is most likely TRUE for Rice?",It undergoes apomixis exclusively.,It lacks a sporophytic phase in its lifecycle.,Its pollen grains lose viability within 30 minutes of release.,It lacks double fertilization.,C,hard
12,Biology,Sexual Reproduction in Flowering Plants,"In the context of sexual reproduction, which of the following statements is most likely TRUE for Maize?",It only reproduces via vegetative propagation.,It undergoes apomixis exclusively.,"It has male and female flowers on the same plant, preventing autogamy.",It lacks a sporophytic phase in its lifecycle.,C,hard
12,Biology,Sexual Reproduction in Flowering Plants,"In the context of sexual reproduction, which of the following statements is most likely TRUE for Castor?",It only reproduces via vegetative propagation.,It lacks double fertilization.,It prevents autogamy but not geitonogamy due to monoecious condition.,It undergoes apomixis exclusively.,C,hard
12,Biology,Sexual Reproduction in Flowering Plants,"In the context of sexual reproduction, which of the following statements is most likely TRUE for Papaya?",It is dioecious and prevents both autogamy and geitonogamy.,It only reproduces via vegetative propagation.,It lacks a sporophytic phase in its lifecycle.,It produces naked seeds without an ovary wall.,A,hard
12,Biology,Sexual Reproduction in Flowering Plants,"In the context of sexual reproduction, which of the following statements is most likely TRUE for Date palm?",It is dioecious and prevents both autogamy and geitonogamy.,Its seeds have no seed coat.,It produces naked seeds without an ovary wall.,It undergoes apomixis exclusively.,A,hard
12,Biology,Sexual Reproduction in Flowering Plants,"In the context of sexual reproduction, which of the following statements is most likely TRUE for Coconut?",It only reproduces via vegetative propagation.,It undergoes apomixis exclusively.,Its seeds have no seed coat.,Its tender stage contains free-nuclear endosperm.,D,hard
12,Biology,Sexual Reproduction in Flowering Plants,"In the context of sexual reproduction, which of the following statements is most likely TRUE for Pea?",It produces non-albuminous seeds where endosperm is completely consumed.,It lacks double fertilization.,It only reproduces via vegetative propagation.,It lacks a sporophytic phase in its lifecycle.,A,hard
12,Biology,Sexual Reproduction in Flowering Plants,"In the context of sexual reproduction, which of the following statements is most likely TRUE for Groundnut?",It undergoes apomixis exclusively.,It produces non-albuminous seeds where endosperm is completely consumed.,It only reproduces via vegetative propagation.,It produces naked seeds without an ovary wall.,B,hard
12,Biology,Sexual Reproduction in Flowering Plants,"In the context of sexual reproduction, which of the following statements is most likely TRUE for Apple?",It lacks a sporophytic phase in its lifecycle.,It undergoes apomixis exclusively.,Its seeds have no seed coat.,"Its thalamus contributes to fruit formation, making it a false fruit.",D,hard
12,Biology,Sexual Reproduction in Flowering Plants,"In the context of sexual reproduction, which of the following statements is most likely TRUE for Strawberry?","Its thalamus contributes to fruit formation, making it a false fruit.",It lacks a sporophytic phase in its lifecycle.,Its seeds have no seed coat.,It produces naked seeds without an ovary wall.,A,hard
12,Biology,Sexual Reproduction in Flowering Plants,"In the context of sexual reproduction, which of the following statements is most likely TRUE for Banana?",It only reproduces via vegetative propagation.,Its seeds have no seed coat.,It produces naked seeds without an ovary wall.,It is a naturally occurring parthenocarpic fruit.,D,hard
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q1: The process of formation of megaspores from the megaspore mother cell is called:,Microsporogenesis,Megasporogenesis,Parthenogenesis,Embryogenesis,B,easy
12,Biology,Sexual Reproduction in Flowering Plants,"Variant Q2: Fruits in which the thalamus also contributes to fruit formation (e.g., apple, strawberry) are called:",True fruits,False fruits,Parthenocarpic fruits,Aggregate fruits,B,moderate
12,Biology,Sexual Reproduction in Flowering Plants,"Variant Q3: In angiosperms, microsporogenesis and megasporogenesis:",Involve meiosis,Occur in ovule,Occur in anther,Form gametes without further divisions,A,neet
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q4: The correct sequence of embryogeny in dicotyledons is:,Zygote -> Heart-shaped -> Globular -> Mature embryo,Zygote -> Proembryo -> Globular -> Heart-shaped -> Mature embryo,Proembryo -> Zygote -> Heart-shaped -> Globular,Globular -> Zygote -> Proembryo -> Mature embryo,B,hard
12,Biology,Sexual Reproduction in Flowering Plants,"Variant Q5: In the grass family, the single shield-shaped cotyledon is known as the:",Coleoptile,Scutellum,Epiblast,Coleorhiza,B,hard
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q6: Endosperm is completely consumed by the developing embryo before seed maturation in:,"Pea, groundnut, and beans",Castor and coconut,Wheat and maize,Rice and barley,A,hard
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q7: Which of the following is an example of a non-albuminous seed?,Wheat,Maize,Pea,Castor,C,moderate
12,Biology,Sexual Reproduction in Flowering Plants,"Variant Q8: Which cell in a pollen grain is larger, has abundant food reserve, and a large irregularly shaped nucleus?",Generative cell,Vegetative cell,Male gamete,Tapetal cell,B,easy
12,Biology,Sexual Reproduction in Flowering Plants,"Variant Q9: A multicarpellary, syncarpous gynoecium is found in:",Papaver,Michelia,Lotus,Rose,A,hard
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q10: The white kernel of a mature coconut represents:,Free-nuclear endosperm,Cellular endosperm,Embryo,Seed coat,B,moderate
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q11: Wind pollinated flowers generally have:,Single ovule in each ovary and numerous flowers in an inflorescence,Multiple ovules in an ovary and single flowers,"Large, colorful, and fragrant petals",Nectar glands,A,hard
12,Biology,Sexual Reproduction in Flowering Plants,"Variant Q12: The basal part of the ovule, opposite to the micropylar end, is called the:",Hilum,Nucellus,Chalaza,Funiculus,C,moderate
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q13: The cells grouped together at the micropylar end constitute the:,Antipodals,Egg apparatus,Central cell,Polar nuclei,B,easy
12,Biology,Sexual Reproduction in Flowering Plants,"Variant Q14: As the ovules mature into seeds, the ovary develops into a:",Fruit,Flower,Thalamus,Endosperm,A,easy
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q15: A typical angiosperm anther is usually:,Monolobed and monothecous,Bilobed and dithecous,Bilobed and monothecous,Monolobed and dithecous,B,moderate
12,Biology,Sexual Reproduction in Flowering Plants,"Variant Q16: The tallest flower, Amorphophallus, provides which specific floral reward to its pollinators?",Edible pollen,Safe place to lay eggs,Excessive nectar,Aromatic oils,B,moderate
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q17: A moth and the plant Yucca exhibit an obligate mutualistic relationship because:,The moth feeds on the leaves,The plant provides seeds for the moth to eat,The moth cannot complete its life cycle without depositing eggs in the locule of the ovary,The moth builds its nest on the stem,C,hard
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q18: Syngamy results in the formation of a diploid cell called:,Endosperm,Zygote,Primary Endosperm Nucleus (PEN),Synergid,B,easy
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q19: The primary function of the tapetum is to:,Dehisce the anther,Protect the microspores,Nourish the developing pollen grains,Form the pollen tube,C,moderate
12,Biology,Sexual Reproduction in Flowering Plants,"Variant Q20: Which cell in a pollen grain is larger, has abundant food reserve, and a large irregularly shaped nucleus?",Generative cell,Vegetative cell,Male gamete,Tapetal cell,B,easy
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q21: A typical angiosperm anther is usually:,Monolobed and monothecous,Bilobed and dithecous,Bilobed and monothecous,Monolobed and dithecous,B,moderate
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q22: Syngamy results in the formation of a diploid cell called:,Endosperm,Zygote,Primary Endosperm Nucleus (PEN),Synergid,B,easy
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q23: Filiform apparatus is characteristic feature of:,Aleurone cell,Synergids,Generative cell,Nucellar embryo,B,neet
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q24: Remnants of the nucellus that are persistent in some seeds (like black pepper and beet) are called:,Endosperm,Perisperm,Pericarp,Aril,B,hard
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q25: The intine of a pollen grain is primarily composed of:,Sporopollenin and cellulose,Cellulose and pectin,Lignin and suberin,Pectin and sporopollenin,B,moderate
12,Biology,Sexual Reproduction in Flowering Plants,"Variant Q26: Which cell in a pollen grain is larger, has abundant food reserve, and a large irregularly shaped nucleus?",Generative cell,Vegetative cell,Male gamete,Tapetal cell,B,easy
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q27: The basal bulged part of the pistil is known as the:,Stigma,Style,Ovary,Thalamus,C,easy
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q28: A genetic mechanism that prevents self-pollen from fertilizing the ovules by inhibiting pollen germination is called:,Dichogamy,Herkogamy,Self-incompatibility,Heterostyly,C,moderate
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q29: In which of the following plants is pollination carried out by water?,Water hyacinth,Water lily,Vallisneria,Lotus,C,moderate
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q30: The primary endosperm nucleus (PEN) is:,Haploid (n),Diploid (2n),Triploid (3n),Tetraploid (4n),C,moderate
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q31: The occurrence of more than one embryo in a seed is referred to as:,Apomixis,Polyembryony,Parthenocarpy,Amphimixis,B,easy
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q32: Syngamy results in the formation of a diploid cell called:,Endosperm,Zygote,Primary Endosperm Nucleus (PEN),Synergid,B,easy
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q33: In which of the following plants is pollination carried out by water?,Water hyacinth,Water lily,Vallisneria,Lotus,C,moderate
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q34: Filiform apparatus is characteristic feature of:,Aleurone cell,Synergids,Generative cell,Nucellar embryo,B,neet
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q35: The body of the ovule fuses with the funicle in the region called:,Chalaza,Micropyle,Hilum,Integument,C,moderate
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q36: Special cellular thickenings at the micropylar tip of synergids are known as:,Obturators,Filiform apparatus,Integuments,Nucellus,B,moderate
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q37: The basal bulged part of the pistil is known as the:,Stigma,Style,Ovary,Thalamus,C,easy
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q38: The primary endosperm nucleus (PEN) is:,Haploid (n),Diploid (2n),Triploid (3n),Tetraploid (4n),C,moderate
12,Biology,Sexual Reproduction in Flowering Plants,"Variant Q39: In over 60% of angiosperms, pollen grains are shed at which stage?",2-celled stage,3-celled stage,4-celled stage,1-celled stage,A,moderate
12,Biology,Sexual Reproduction in Flowering Plants,"Variant Q40: If a female parent bears bisexual flowers, removal of anthers from the flower bud before anther dehiscence is called:",Bagging,Emasculation,Tagging,Crossing,B,easy
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q41: Wind pollinated flowers generally have:,Single ovule in each ovary and numerous flowers in an inflorescence,Multiple ovules in an ovary and single flowers,"Large, colorful, and fragrant petals",Nectar glands,A,hard
12,Biology,Sexual Reproduction in Flowering Plants,"Variant Q42: The terminal, generally bilobed structure of a typical stamen is called?",Filament,Anther,Connective,Thalamus,B,easy
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q43: Coconut water from a tender coconut is:,Immature embryo,Free nuclear endosperm,Innermost layers of the seed coat,Degenerated nucellus,B,neet
12,Biology,Sexual Reproduction in Flowering Plants,"Variant Q44: Seed coat is not thin, membranous in:",Groundnut,Gram,Maize,Coconut,D,neet
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q45: Special cellular thickenings at the micropylar tip of synergids are known as:,Obturators,Filiform apparatus,Integuments,Nucellus,B,moderate
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q46: The fusion of the second male gamete with the two polar nuclei is termed:,Syngamy,Plasmogamy,Triple fusion,Karyogamy,C,easy
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q47: Transfer of pollen grains from the anther to the stigma of another flower of the same plant is:,Autogamy,Geitonogamy,Xenogamy,Cleistogamy,B,moderate
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q48: Which of the following is an example of a non-albuminous seed?,Wheat,Maize,Pea,Castor,C,moderate
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q49: Cleistogamous flowers are strictly autogamous because:,They lack anthers,They are exposed to wind,There is no chance of cross-pollen landing on the stigma,They require insect pollinators,C,moderate
12,Biology,Sexual Reproduction in Flowering Plants,"Variant Q50: The oldest viable seed, excavated from Arctic Tundra, that germinated after 10,000 years of dormancy is of:",Phoenix dactylifera,Lupinus arcticus,Nelumbo nucifera,Triticum aestivum,B,hard
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q51: Embryogeny refers to the early stages of:,Endosperm development,Pollen development,Embryo development,Fruit development,C,easy
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q52: Transfer of pollen grains from the anther to the stigma of another flower of the same plant is:,Autogamy,Geitonogamy,Xenogamy,Cleistogamy,B,moderate
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q53: The white kernel of a mature coconut represents:,Free-nuclear endosperm,Cellular endosperm,Embryo,Seed coat,B,moderate
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q54: Continuous self-pollination in plants results in:,Hybrid vigor,Inbreeding depression,Polyploidy,Heterosis,B,moderate
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q55: The fusion of the second male gamete with the two polar nuclei is termed:,Syngamy,Plasmogamy,Triple fusion,Karyogamy,C,easy
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q56: Apomixis is a form of:,Sexual reproduction that mimics asexual reproduction,Asexual reproduction that mimics sexual reproduction,Vegetative propagation,Parthenocarpy,B,hard
12,Biology,Sexual Reproduction in Flowering Plants,"Variant Q57: During double fertilization, the fusion of a male gamete with the egg cell is known as:",Triple fusion,Syngamy,Parthenogenesis,Apomixis,B,easy
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q58: The cylindrical portion below the level of cotyledons is the:,Epicotyl,Plumule,Hypocotyl,Scutellum,C,moderate
12,Biology,Sexual Reproduction in Flowering Plants,"Variant Q59: After triple fusion, the central cell becomes the:",Zygote,Primary Endosperm Cell (PEC),Embryo,Nucellus,B,moderate
12,Biology,Sexual Reproduction in Flowering Plants,"Variant Q60: Which cell in a pollen grain is larger, has abundant food reserve, and a large irregularly shaped nucleus?",Generative cell,Vegetative cell,Male gamete,Tapetal cell,B,easy
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q61: A typical dicotyledonous embryo consists of:,Two embryonal axes and one cotyledon,An embryonal axis and two cotyledons,Only two cotyledons,Only an embryonal axis,B,easy
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q62: The epicotyl terminates with the:,Radicle,Root tip,Plumule or stem tip,Coleorhiza,C,moderate
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q63: Why does endosperm development precede embryo development?,Endosperm is formed from the zygote,Endosperm provides assured nutrition to the developing embryo,Endosperm requires less energy to form,Embryo inhibits its own growth initially,B,moderate
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q64: Cleistogamous flowers are strictly autogamous because:,They lack anthers,They are exposed to wind,There is no chance of cross-pollen landing on the stigma,They require insect pollinators,C,moderate
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q65: Which of the following is an example of a non-albuminous seed?,Wheat,Maize,Pea,Castor,C,moderate
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q66: A genetic mechanism that prevents self-pollen from fertilizing the ovules by inhibiting pollen germination is called:,Dichogamy,Herkogamy,Self-incompatibility,Heterostyly,C,moderate
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q67: The viable seed of Date Palm (Phoenix dactylifera) discovered during King Herod's palace excavation was approximately how old?,2000 years,10000 years,500 years,5000 years,A,hard
12,Biology,Sexual Reproduction in Flowering Plants,"Variant Q68: In angiosperms, microsporogenesis and megasporogenesis:",Involve meiosis,Occur in ovule,Occur in anther,Form gametes without further divisions,A,neet
12,Biology,Sexual Reproduction in Flowering Plants,"Variant Q69: The tallest flower, Amorphophallus, provides which specific floral reward to its pollinators?",Edible pollen,Safe place to lay eggs,Excessive nectar,Aromatic oils,B,moderate
12,Biology,Sexual Reproduction in Flowering Plants,"Variant Q70: The wall of the ovary develops into the wall of the fruit, called the:",Perisperm,Pericarp,Endocarp,Mesocarp,B,easy
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q71: Embryogeny refers to the early stages of:,Endosperm development,Pollen development,Embryo development,Fruit development,C,easy
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q72: Wind pollinated flowers generally have:,Single ovule in each ovary and numerous flowers in an inflorescence,Multiple ovules in an ovary and single flowers,"Large, colorful, and fragrant petals",Nectar glands,A,hard
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q73: Coconut water from a tender coconut is:,Immature embryo,Free nuclear endosperm,Innermost layers of the seed coat,Degenerated nucellus,B,neet
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q74: The cells grouped together at the micropylar end constitute the:,Antipodals,Egg apparatus,Central cell,Polar nuclei,B,easy
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q75: Transfer of pollen grains from the anther to the stigma of the same flower is called:,Geitonogamy,Xenogamy,Autogamy,Allogamy,C,easy
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q76: Which of the following fruits is parthenocarpic?,Apple,Jackfruit,Banana,Brinjal,C,neet
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q77: Endosperm is completely consumed by the developing embryo before seed maturation in:,"Pea, groundnut, and beans",Castor and coconut,Wheat and maize,Rice and barley,A,hard
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q78: Coconut water from a tender coconut is:,Immature embryo,Free nuclear endosperm,Innermost layers of the seed coat,Degenerated nucellus,B,neet
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q79: How many microsporangia are typically found in an angiosperm anther?,Two,Three,Four,Eight,C,easy
12,Biology,Sexual Reproduction in Flowering Plants,"Variant Q80: In monocot embryos, the root cap is enclosed in an undifferentiated sheath called:",Coleoptile,Scutellum,Coleorhiza,Epiblast,C,hard
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q81: The integuments of ovules harden as tough protective:,Fruit walls,Seed coats,Perisperms,Endocarps,B,easy
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q82: Which of the following is a naturally occurring parthenocarpic fruit?,Apple,Strawberry,Banana,Mango,C,easy
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q83: The hollow foliar structure that encloses the shoot apex and a few leaf primordia in monocots is the:,Coleorhiza,Coleoptile,Scutellum,Hypocotyl,B,hard
12,Biology,Sexual Reproduction in Flowering Plants,"Variant Q84: In many Citrus and Mango varieties, apomictic embryos arise from:",Synergids,Antipodals,Cells of the nucellus that start dividing and protrude into the embryo sac,The polar nuclei,C,hard
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q85: Syngamy results in the formation of a diploid cell called:,Endosperm,Zygote,Primary Endosperm Nucleus (PEN),Synergid,B,easy
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q86: Which of the following has proved helpful in preserving pollen as fossils?,Oil content,Cellulosic intine,Sporopollenin,Tapetal fluid,C,neet
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q87: The primary function of the tapetum is to:,Dehisce the anther,Protect the microspores,Nourish the developing pollen grains,Form the pollen tube,C,moderate
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q88: Parthenocarpy can be artificially induced through the application of:,Growth hormones,Cold temperatures,Excessive watering,Nitrogen fertilizers,A,moderate
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q89: The mass of cells enclosed within the integuments that contains abundant reserve food materials is the:,Endosperm,Nucellus,Embryo sac,Synergids,B,moderate
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q90: A moth and the plant Yucca exhibit an obligate mutualistic relationship because:,The moth feeds on the leaves,The plant provides seeds for the moth to eat,The moth cannot complete its life cycle without depositing eggs in the locule of the ovary,The moth builds its nest on the stem,C,hard
12,Biology,Sexual Reproduction in Flowering Plants,"Variant Q91: The tallest flower, Amorphophallus, provides which specific floral reward to its pollinators?",Edible pollen,Safe place to lay eggs,Excessive nectar,Aromatic oils,B,moderate
12,Biology,Sexual Reproduction in Flowering Plants,Variant Q92: Male gametophyte in angiosperms produces:,Single sperm and two vegetative cells,Three sperms,Two sperms and a vegetative cell,Single sperm and a vegetative cell,C,neet
