Class,Subject,Chapter,Question,Option A,Option B,Option C,Option D,Correct Option,Difficulty
12,Physics,Electrostatic Potential and Capacitance,A capacitor of capacitance 5 µF is charged to a potential difference of 250 V. What is the charge stored on its plates?,625.0 µC,0.0 µC,50.0 µC,1250.0 µC,D,moderate
12,Physics,Electrostatic Potential and Capacitance,A capacitor of capacitance 5 µF is charged to a potential difference of 500 V. What is the charge stored on its plates?,1250.0 µC,0.0 µC,2500.0 µC,100.0 µC,C,moderate
12,Physics,Electrostatic Potential and Capacitance,A capacitor of capacitance 6 µF is charged to a potential difference of 5 V. What is the charge stored on its plates?,15.0 µC,30.0 µC,1.2 µC,0.8 µC,B,moderate
12,Physics,Electrostatic Potential and Capacitance,A capacitor of capacitance 6 µF is charged to a potential difference of 10 V. What is the charge stored on its plates?,30.0 µC,1.7 µC,0.6 µC,60.0 µC,D,moderate
12,Physics,Electrostatic Potential and Capacitance,A capacitor of capacitance 6 µF is charged to a potential difference of 12 V. What is the charge stored on its plates?,36.0 µC,0.5 µC,2.0 µC,72.0 µC,D,moderate
12,Physics,Electrostatic Potential and Capacitance,A capacitor of capacitance 6 µF is charged to a potential difference of 24 V. What is the charge stored on its plates?,72.0 µC,144.0 µC,4.0 µC,0.2 µC,B,moderate
12,Physics,Electrostatic Potential and Capacitance,A capacitor of capacitance 6 µF is charged to a potential difference of 50 V. What is the charge stored on its plates?,0.1 µC,8.3 µC,150.0 µC,300.0 µC,D,moderate
12,Physics,Electrostatic Potential and Capacitance,A capacitor of capacitance 6 µF is charged to a potential difference of 100 V. What is the charge stored on its plates?,16.7 µC,600.0 µC,300.0 µC,0.1 µC,B,moderate
12,Physics,Electrostatic Potential and Capacitance,A capacitor of capacitance 6 µF is charged to a potential difference of 200 V. What is the charge stored on its plates?,0.0 µC,600.0 µC,1200.0 µC,33.3 µC,C,moderate
12,Physics,Electrostatic Potential and Capacitance,A capacitor of capacitance 6 µF is charged to a potential difference of 250 V. What is the charge stored on its plates?,0.0 µC,1500.0 µC,750.0 µC,41.7 µC,B,moderate
12,Physics,Electrostatic Potential and Capacitance,A capacitor of capacitance 6 µF is charged to a potential difference of 500 V. What is the charge stored on its plates?,1500.0 µC,83.3 µC,3000.0 µC,0.0 µC,C,moderate
12,Physics,Electrostatic Potential and Capacitance,A capacitor of capacitance 7 µF is charged to a potential difference of 5 V. What is the charge stored on its plates?,1.4 µC,35.0 µC,0.7 µC,17.5 µC,B,moderate
12,Physics,Electrostatic Potential and Capacitance,A capacitor of capacitance 7 µF is charged to a potential difference of 10 V. What is the charge stored on its plates?,70.0 µC,35.0 µC,1.4 µC,0.7 µC,A,moderate
12,Physics,Electrostatic Potential and Capacitance,A capacitor of capacitance 7 µF is charged to a potential difference of 12 V. What is the charge stored on its plates?,0.6 µC,42.0 µC,1.7 µC,84.0 µC,D,moderate
12,Physics,Electrostatic Potential and Capacitance,A capacitor of capacitance 7 µF is charged to a potential difference of 24 V. What is the charge stored on its plates?,84.0 µC,168.0 µC,3.4 µC,0.3 µC,B,moderate
12,Physics,Electrostatic Potential and Capacitance,A capacitor of capacitance 7 µF is charged to a potential difference of 50 V. What is the charge stored on its plates?,350.0 µC,175.0 µC,7.1 µC,0.1 µC,A,moderate
12,Physics,Electrostatic Potential and Capacitance,A capacitor of capacitance 7 µF is charged to a potential difference of 100 V. What is the charge stored on its plates?,14.3 µC,700.0 µC,350.0 µC,0.1 µC,B,moderate
12,Physics,Electrostatic Potential and Capacitance,A capacitor of capacitance 7 µF is charged to a potential difference of 200 V. What is the charge stored on its plates?,0.0 µC,1400.0 µC,700.0 µC,28.6 µC,B,moderate
12,Physics,Electrostatic Potential and Capacitance,A capacitor of capacitance 7 µF is charged to a potential difference of 250 V. What is the charge stored on its plates?,0.0 µC,35.7 µC,875.0 µC,1750.0 µC,D,moderate
12,Physics,Electrostatic Potential and Capacitance,A capacitor of capacitance 7 µF is charged to a potential difference of 500 V. What is the charge stored on its plates?,1750.0 µC,3500.0 µC,0.0 µC,71.4 µC,B,moderate
12,Physics,Electrostatic Potential and Capacitance,A capacitor of capacitance 8 µF is charged to a potential difference of 5 V. What is the charge stored on its plates?,0.6 µC,20.0 µC,1.6 µC,40.0 µC,D,moderate
12,Physics,Electrostatic Potential and Capacitance,A capacitor of capacitance 8 µF is charged to a potential difference of 10 V. What is the charge stored on its plates?,0.8 µC,40.0 µC,80.0 µC,1.2 µC,C,moderate
12,Physics,Electrostatic Potential and Capacitance,A capacitor of capacitance 8 µF is charged to a potential difference of 12 V. What is the charge stored on its plates?,0.7 µC,1.5 µC,96.0 µC,48.0 µC,C,moderate
12,Physics,Electrostatic Potential and Capacitance,A capacitor of capacitance 8 µF is charged to a potential difference of 24 V. What is the charge stored on its plates?,3.0 µC,0.3 µC,96.0 µC,192.0 µC,D,moderate
12,Physics,Electrostatic Potential and Capacitance,A capacitor of capacitance 8 µF is charged to a potential difference of 50 V. What is the charge stored on its plates?,0.2 µC,200.0 µC,400.0 µC,6.2 µC,C,moderate
12,Physics,Electrostatic Potential and Capacitance,A capacitor of capacitance 8 µF is charged to a potential difference of 100 V. What is the charge stored on its plates?,0.1 µC,12.5 µC,800.0 µC,400.0 µC,C,moderate
12,Physics,Electrostatic Potential and Capacitance,A capacitor of capacitance 8 µF is charged to a potential difference of 200 V. What is the charge stored on its plates?,1600.0 µC,0.0 µC,25.0 µC,800.0 µC,A,moderate
12,Physics,Electrostatic Potential and Capacitance,A capacitor of capacitance 8 µF is charged to a potential difference of 250 V. What is the charge stored on its plates?,31.2 µC,2000.0 µC,0.0 µC,1000.0 µC,B,moderate
12,Physics,Electrostatic Potential and Capacitance,A capacitor of capacitance 8 µF is charged to a potential difference of 500 V. What is the charge stored on its plates?,4000.0 µC,62.5 µC,0.0 µC,2000.0 µC,A,moderate
12,Physics,Electrostatic Potential and Capacitance,A capacitor of capacitance 9 µF is charged to a potential difference of 5 V. What is the charge stored on its plates?,1.8 µC,45.0 µC,22.5 µC,0.6 µC,B,moderate
12,Physics,Electrostatic Potential and Capacitance,A capacitor of capacitance 9 µF is charged to a potential difference of 10 V. What is the charge stored on its plates?,90.0 µC,45.0 µC,1.1 µC,0.9 µC,A,moderate
12,Physics,Electrostatic Potential and Capacitance,A capacitor of capacitance 9 µF is charged to a potential difference of 12 V. What is the charge stored on its plates?,108.0 µC,1.3 µC,0.8 µC,54.0 µC,A,moderate
12,Physics,Electrostatic Potential and Capacitance,A capacitor of capacitance 9 µF is charged to a potential difference of 24 V. What is the charge stored on its plates?,0.4 µC,216.0 µC,108.0 µC,2.7 µC,B,moderate
12,Physics,Electrostatic Potential and Capacitance,A capacitor of capacitance 9 µF is charged to a potential difference of 50 V. What is the charge stored on its plates?,450.0 µC,0.2 µC,5.6 µC,225.0 µC,A,moderate
12,Physics,Electrostatic Potential and Capacitance,A capacitor of capacitance 9 µF is charged to a potential difference of 100 V. What is the charge stored on its plates?,11.1 µC,450.0 µC,0.1 µC,900.0 µC,D,moderate
12,Physics,Electrostatic Potential and Capacitance,A capacitor of capacitance 9 µF is charged to a potential difference of 200 V. What is the charge stored on its plates?,1800.0 µC,900.0 µC,0.0 µC,22.2 µC,A,moderate
12,Physics,Electrostatic Potential and Capacitance,A capacitor of capacitance 9 µF is charged to a potential difference of 250 V. What is the charge stored on its plates?,0.0 µC,1125.0 µC,2250.0 µC,27.8 µC,C,moderate
12,Physics,Electrostatic Potential and Capacitance,A capacitor of capacitance 9 µF is charged to a potential difference of 500 V. What is the charge stored on its plates?,4500.0 µC,2250.0 µC,0.0 µC,55.6 µC,A,moderate
12,Physics,Electrostatic Potential and Capacitance,A capacitor of capacitance 10 µF is charged to a potential difference of 5 V. What is the charge stored on its plates?,25.0 µC,50.0 µC,0.5 µC,2.0 µC,B,moderate
12,Physics,Electrostatic Potential and Capacitance,A capacitor of capacitance 10 µF is charged to a potential difference of 10 V. What is the charge stored on its plates?,1.0 µC,100.0 µC,722.9 µC,50.0 µC,B,moderate
12,Physics,Electrostatic Potential and Capacitance,A capacitor of capacitance 10 µF is charged to a potential difference of 12 V. What is the charge stored on its plates?,60.0 µC,1.2 µC,0.8 µC,120.0 µC,D,moderate
12,Physics,Electrostatic Potential and Capacitance,A capacitor of capacitance 10 µF is charged to a potential difference of 24 V. What is the charge stored on its plates?,0.4 µC,240.0 µC,2.4 µC,120.0 µC,B,moderate
12,Physics,Electrostatic Potential and Capacitance,A capacitor of capacitance 10 µF is charged to a potential difference of 50 V. What is the charge stored on its plates?,5.0 µC,0.2 µC,500.0 µC,250.0 µC,C,moderate
12,Physics,Electrostatic Potential and Capacitance,A capacitor of capacitance 10 µF is charged to a potential difference of 100 V. What is the charge stored on its plates?,1000.0 µC,10.0 µC,500.0 µC,0.1 µC,A,moderate
12,Physics,Electrostatic Potential and Capacitance,A capacitor of capacitance 10 µF is charged to a potential difference of 200 V. What is the charge stored on its plates?,2000.0 µC,20.0 µC,0.1 µC,1000.0 µC,A,moderate
12,Physics,Electrostatic Potential and Capacitance,A capacitor of capacitance 10 µF is charged to a potential difference of 250 V. What is the charge stored on its plates?,25.0 µC,1250.0 µC,2500.0 µC,0.0 µC,C,moderate
12,Physics,Electrostatic Potential and Capacitance,A capacitor of capacitance 10 µF is charged to a potential difference of 500 V. What is the charge stored on its plates?,0.0 µC,2500.0 µC,50.0 µC,5000.0 µC,D,moderate
12,Physics,Electrostatic Potential and Capacitance,A capacitor of capacitance 11 µF is charged to a potential difference of 5 V. What is the charge stored on its plates?,27.5 µC,0.5 µC,55.0 µC,2.2 µC,C,moderate
12,Physics,Electrostatic Potential and Capacitance,A capacitor of capacitance 11 µF is charged to a potential difference of 10 V. What is the charge stored on its plates?,55.0 µC,0.9 µC,1.1 µC,110.0 µC,D,moderate
12,Physics,Electrostatic Potential and Capacitance,A capacitor of capacitance 11 µF is charged to a potential difference of 12 V. What is the charge stored on its plates?,1.1 µC,0.9 µC,132.0 µC,66.0 µC,C,moderate
12,Physics,Electrostatic Potential and Capacitance,A capacitor of capacitance 11 µF is charged to a potential difference of 24 V. What is the charge stored on its plates?,264.0 µC,0.5 µC,132.0 µC,2.2 µC,A,moderate
12,Physics,Electrostatic Potential and Capacitance,A capacitor of capacitance 11 µF is charged to a potential difference of 50 V. What is the charge stored on its plates?,550.0 µC,0.2 µC,4.5 µC,275.0 µC,A,moderate
12,Physics,Electrostatic Potential and Capacitance,A capacitor of capacitance 11 µF is charged to a potential difference of 100 V. What is the charge stored on its plates?,550.0 µC,1100.0 µC,9.1 µC,0.1 µC,B,moderate
12,Physics,Electrostatic Potential and Capacitance,A capacitor of capacitance 11 µF is charged to a potential difference of 200 V. What is the charge stored on its plates?,2200.0 µC,1100.0 µC,18.2 µC,0.1 µC,A,moderate
12,Physics,Electrostatic Potential and Capacitance,A capacitor of capacitance 11 µF is charged to a potential difference of 250 V. What is the charge stored on its plates?,22.7 µC,1375.0 µC,0.0 µC,2750.0 µC,D,moderate
12,Physics,Electrostatic Potential and Capacitance,A capacitor of capacitance 11 µF is charged to a potential difference of 500 V. What is the charge stored on its plates?,5500.0 µC,0.0 µC,2750.0 µC,45.5 µC,A,moderate
12,Physics,Electrostatic Potential and Capacitance,A capacitor of capacitance 12 µF is charged to a potential difference of 5 V. What is the charge stored on its plates?,2.4 µC,60.0 µC,0.4 µC,30.0 µC,B,moderate
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 1 µF capacitor when it is connected across a 5 V battery.,0.0388 J,0.8818 J,0.0000 J,0.3107 J,C,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 1 µF capacitor when it is connected across a 10 V battery.,0.0001 J,0.0000 J,0.0965 J,0.7563 J,B,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 1 µF capacitor when it is connected across a 12 V battery.,0.9249 J,0.0000 J,0.1881 J,0.0001 J,D,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 1 µF capacitor when it is connected across a 24 V battery.,0.0003 J,0.0000 J,0.0001 J,0.0006 J,A,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 1 µF capacitor when it is connected across a 50 V battery.,0.0000 J,0.0006 J,0.0025 J,0.0013 J,D,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 1 µF capacitor when it is connected across a 100 V battery.,0.0025 J,0.0100 J,0.0001 J,0.0050 J,D,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 1 µF capacitor when it is connected across a 200 V battery.,0.0100 J,0.0002 J,0.0200 J,0.0400 J,C,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 1 µF capacitor when it is connected across a 250 V battery.,0.0003 J,0.0625 J,0.0312 J,0.0156 J,C,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 1 µF capacitor when it is connected across a 500 V battery.,0.0625 J,0.2500 J,0.1250 J,0.0005 J,C,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 2 µF capacitor when it is connected across a 5 V battery.,0.9177 J,0.0000 J,0.4842 J,0.6089 J,B,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 2 µF capacitor when it is connected across a 10 V battery.,0.0002 J,0.0000 J,0.0001 J,0.5431 J,C,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 2 µF capacitor when it is connected across a 12 V battery.,0.0003 J,0.0000 J,0.3416 J,0.0001 J,D,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 2 µF capacitor when it is connected across a 24 V battery.,0.0006 J,0.0000 J,0.0003 J,0.0012 J,A,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 2 µF capacitor when it is connected across a 50 V battery.,0.0013 J,0.0025 J,0.0001 J,0.0050 J,B,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 2 µF capacitor when it is connected across a 100 V battery.,0.0200 J,0.0050 J,0.0100 J,0.0002 J,C,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 2 µF capacitor when it is connected across a 200 V battery.,0.0800 J,0.0004 J,0.0400 J,0.0200 J,C,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 2 µF capacitor when it is connected across a 250 V battery.,0.0312 J,0.0625 J,0.0005 J,0.1250 J,B,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 2 µF capacitor when it is connected across a 500 V battery.,0.5000 J,0.0010 J,0.2500 J,0.1250 J,C,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 3 µF capacitor when it is connected across a 5 V battery.,0.0000 J,0.2420 J,0.0001 J,0.2847 J,A,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 3 µF capacitor when it is connected across a 10 V battery.,0.0002 J,0.0001 J,0.0000 J,0.0003 J,A,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 3 µF capacitor when it is connected across a 12 V battery.,0.0002 J,0.0004 J,0.0000 J,0.0001 J,A,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 3 µF capacitor when it is connected across a 24 V battery.,0.0001 J,0.0009 J,0.0004 J,0.0017 J,B,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 3 µF capacitor when it is connected across a 50 V battery.,0.0019 J,0.0002 J,0.0038 J,0.0075 J,C,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 3 µF capacitor when it is connected across a 100 V battery.,0.0150 J,0.0075 J,0.0003 J,0.0300 J,A,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 3 µF capacitor when it is connected across a 200 V battery.,0.1200 J,0.0300 J,0.0006 J,0.0600 J,D,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 3 µF capacitor when it is connected across a 250 V battery.,0.0469 J,0.1875 J,0.0008 J,0.0938 J,D,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 3 µF capacitor when it is connected across a 500 V battery.,0.3750 J,0.7500 J,0.0015 J,0.1875 J,A,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 4 µF capacitor when it is connected across a 5 V battery.,0.2344 J,0.3785 J,0.0001 J,0.0000 J,D,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 4 µF capacitor when it is connected across a 10 V battery.,0.0004 J,0.0001 J,0.0000 J,0.0002 J,D,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 4 µF capacitor when it is connected across a 12 V battery.,0.0001 J,0.0006 J,0.0003 J,0.0000 J,C,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 4 µF capacitor when it is connected across a 24 V battery.,0.0012 J,0.0001 J,0.0006 J,0.0023 J,A,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 4 µF capacitor when it is connected across a 50 V battery.,0.0100 J,0.0050 J,0.0025 J,0.0002 J,B,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 4 µF capacitor when it is connected across a 100 V battery.,0.0400 J,0.0100 J,0.0200 J,0.0004 J,C,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 4 µF capacitor when it is connected across a 200 V battery.,0.0400 J,0.0008 J,0.1600 J,0.0800 J,D,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 4 µF capacitor when it is connected across a 250 V battery.,0.0010 J,0.0625 J,0.2500 J,0.1250 J,D,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 4 µF capacitor when it is connected across a 500 V battery.,1.0000 J,0.0020 J,0.2500 J,0.5000 J,D,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 5 µF capacitor when it is connected across a 5 V battery.,0.0000 J,0.4816 J,0.0001 J,0.8946 J,C,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 5 µF capacitor when it is connected across a 10 V battery.,0.0001 J,0.0005 J,0.0003 J,0.0000 J,C,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 5 µF capacitor when it is connected across a 12 V battery.,0.0004 J,0.0001 J,0.0002 J,0.0007 J,A,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 5 µF capacitor when it is connected across a 24 V battery.,0.0001 J,0.0029 J,0.0007 J,0.0014 J,D,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 5 µF capacitor when it is connected across a 50 V battery.,0.0031 J,0.0003 J,0.0125 J,0.0062 J,D,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 5 µF capacitor when it is connected across a 100 V battery.,0.0005 J,0.0500 J,0.0250 J,0.0125 J,C,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 5 µF capacitor when it is connected across a 200 V battery.,0.2000 J,0.0500 J,0.1000 J,0.0010 J,C,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 5 µF capacitor when it is connected across a 250 V battery.,0.0781 J,0.0012 J,0.3125 J,0.1562 J,D,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 5 µF capacitor when it is connected across a 500 V battery.,1.2500 J,0.3125 J,0.6250 J,0.0025 J,C,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 6 µF capacitor when it is connected across a 5 V battery.,0.0619 J,0.0000 J,0.0001 J,0.0002 J,C,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 6 µF capacitor when it is connected across a 10 V battery.,0.0006 J,0.0002 J,0.0001 J,0.0003 J,D,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 6 µF capacitor when it is connected across a 12 V battery.,0.0002 J,0.0009 J,0.0004 J,0.0001 J,C,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 6 µF capacitor when it is connected across a 24 V battery.,0.0035 J,0.0009 J,0.0001 J,0.0017 J,D,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 6 µF capacitor when it is connected across a 50 V battery.,0.0003 J,0.0150 J,0.0038 J,0.0075 J,D,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 6 µF capacitor when it is connected across a 100 V battery.,0.0600 J,0.0300 J,0.0006 J,0.0150 J,B,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 6 µF capacitor when it is connected across a 200 V battery.,0.2400 J,0.0012 J,0.0600 J,0.1200 J,D,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 6 µF capacitor when it is connected across a 250 V battery.,0.3750 J,0.0938 J,0.0015 J,0.1875 J,D,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 6 µF capacitor when it is connected across a 500 V battery.,0.0030 J,0.7500 J,0.3750 J,1.5000 J,B,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 7 µF capacitor when it is connected across a 5 V battery.,0.9530 J,0.0000 J,0.0002 J,0.0001 J,D,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 7 µF capacitor when it is connected across a 10 V battery.,0.0002 J,0.0003 J,0.0007 J,0.0001 J,B,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 7 µF capacitor when it is connected across a 12 V battery.,0.0003 J,0.0010 J,0.0005 J,0.0001 J,C,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 7 µF capacitor when it is connected across a 24 V battery.,0.0010 J,0.0020 J,0.0040 J,0.0002 J,B,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 7 µF capacitor when it is connected across a 50 V battery.,0.0044 J,0.0087 J,0.0003 J,0.0175 J,B,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 7 µF capacitor when it is connected across a 100 V battery.,0.0175 J,0.0350 J,0.0007 J,0.0700 J,B,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 7 µF capacitor when it is connected across a 200 V battery.,0.1400 J,0.0700 J,0.0014 J,0.2800 J,A,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 7 µF capacitor when it is connected across a 250 V battery.,0.2188 J,0.1094 J,0.4375 J,0.0018 J,A,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 7 µF capacitor when it is connected across a 500 V battery.,0.4375 J,0.8750 J,0.0035 J,1.7500 J,B,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 8 µF capacitor when it is connected across a 5 V battery.,0.0000 J,0.4146 J,0.0002 J,0.0001 J,D,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 8 µF capacitor when it is connected across a 10 V battery.,0.0002 J,0.0004 J,0.0001 J,0.0008 J,B,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 8 µF capacitor when it is connected across a 12 V battery.,0.0006 J,0.0003 J,0.0001 J,0.0012 J,A,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 8 µF capacitor when it is connected across a 24 V battery.,0.0023 J,0.0012 J,0.0002 J,0.0046 J,A,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 8 µF capacitor when it is connected across a 50 V battery.,0.0100 J,0.0200 J,0.0004 J,0.0050 J,A,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 8 µF capacitor when it is connected across a 100 V battery.,0.0200 J,0.0008 J,0.0800 J,0.0400 J,D,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 8 µF capacitor when it is connected across a 200 V battery.,0.1600 J,0.0800 J,0.3200 J,0.0016 J,A,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 8 µF capacitor when it is connected across a 250 V battery.,0.2500 J,0.5000 J,0.1250 J,0.0020 J,A,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 8 µF capacitor when it is connected across a 500 V battery.,1.0000 J,0.0040 J,0.5000 J,2.0000 J,A,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 9 µF capacitor when it is connected across a 5 V battery.,0.0002 J,0.4762 J,0.0001 J,0.0000 J,C,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 9 µF capacitor when it is connected across a 10 V battery.,0.0002 J,0.0004 J,0.0009 J,0.0001 J,B,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 9 µF capacitor when it is connected across a 12 V battery.,0.0006 J,0.0013 J,0.0003 J,0.0001 J,A,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 9 µF capacitor when it is connected across a 24 V battery.,0.0026 J,0.0013 J,0.0002 J,0.0052 J,A,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 9 µF capacitor when it is connected across a 50 V battery.,0.0056 J,0.0004 J,0.0225 J,0.0112 J,D,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 9 µF capacitor when it is connected across a 100 V battery.,0.0900 J,0.0225 J,0.0450 J,0.0009 J,C,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 9 µF capacitor when it is connected across a 200 V battery.,0.1800 J,0.3600 J,0.0018 J,0.0900 J,A,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 9 µF capacitor when it is connected across a 250 V battery.,0.5625 J,0.2812 J,0.0023 J,0.1406 J,B,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 9 µF capacitor when it is connected across a 500 V battery.,1.1250 J,0.5625 J,0.0045 J,2.2500 J,A,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 10 µF capacitor when it is connected across a 5 V battery.,0.0003 J,0.0001 J,0.1615 J,0.0000 J,B,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 10 µF capacitor when it is connected across a 10 V battery.,0.0001 J,0.0005 J,0.0003 J,0.0010 J,B,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 10 µF capacitor when it is connected across a 12 V battery.,0.0007 J,0.0014 J,0.0004 J,0.0001 J,A,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 10 µF capacitor when it is connected across a 24 V battery.,0.0014 J,0.0029 J,0.0002 J,0.0058 J,B,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 10 µF capacitor when it is connected across a 50 V battery.,0.0005 J,0.0062 J,0.0125 J,0.0250 J,C,hard
12,Physics,Electrostatic Potential and Capacitance,Calculate the electrostatic energy stored in a 10 µF capacitor when it is connected across a 100 V battery.,0.0500 J,0.1000 J,0.0010 J,0.0250 J,A,hard
